Notes,Cancer Sites,Cancer Sites Code,Sex,Sex Code,Year,Year Code,Region,Region Code,State,State Code,Count
,Melanoma of the Skin,25010,Male,M,2014,2014,Northeast,CENS-R1,New Hampshire,33,303
,Melanoma of the Skin,25010,Male,M,2014,2014,Northeast,CENS-R1,Rhode Island,44,212
,Melanoma of the Skin,25010,Male,M,2014,2014,Northeast,CENS-R1,Vermont,50,188
,Melanoma of the Skin,25010,Male,M,2014,2014,Northeast,CENS-R1,New Jersey,34,1379
,Melanoma of the Skin,25010,Male,M,2014,2014,Northeast,CENS-R1,New York,36,2394
,Melanoma of the Skin,25010,Male,M,2014,2014,Northeast,CENS-R1,Pennsylvania,42,2342
,Melanoma of the Skin,25010,Male,M,2014,2014,Midwest,CENS-R2,Illinois,17,1541
,Melanoma of the Skin,25010,Male,M,2014,2014,Midwest,CENS-R2,Indiana,18,905
,Melanoma of the Skin,25010,Male,M,2014,2014,Midwest,CENS-R2,Michigan,26,1267
,Melanoma of the Skin,25010,Male,M,2014,2014,Midwest,CENS-R2,Ohio,39,1812
,Melanoma of the Skin,25010,Male,M,2014,2014,Midwest,CENS-R2,Wisconsin,55,995
,Melanoma of the Skin,25010,Male,M,2014,2014,Midwest,CENS-R2,Iowa,19,523
,Melanoma of the Skin,25010,Male,M,2014,2014,Midwest,CENS-R2,Kansas,20,453
,Melanoma of the Skin,25010,Male,M,2014,2014,Midwest,CENS-R2,Minnesota,27,1032
,Melanoma of the Skin,25010,Male,M,2014,2014,Midwest,CENS-R2,Missouri,29,852
,Melanoma of the Skin,25010,Male,M,2014,2014,Midwest,CENS-R2,Nebraska,31,255
,Melanoma of the Skin,25010,Male,M,2014,2014,Midwest,CENS-R2,North Dakota,38,100
,Melanoma of the Skin,25010,Male,M,2014,2014,Midwest,CENS-R2,South Dakota,46,131
,Melanoma of the Skin,25010,Male,M,2014,2014,South,CENS-R3,Delaware,10,211
,Melanoma of the Skin,25010,Male,M,2014,2014,South,CENS-R3,District of Columbia,11,42
,Melanoma of the Skin,25010,Male,M,2014,2014,South,CENS-R3,Florida,12,4283
,Melanoma of the Skin,25010,Male,M,2014,2014,South,CENS-R3,Georgia,13,1728
,Melanoma of the Skin,25010,Male,M,2014,2014,South,CENS-R3,Maryland,24,873
,Melanoma of the Skin,25010,Male,M,2014,2014,South,CENS-R3,North Carolina,37,1770
,Melanoma of the Skin,25010,Male,M,2014,2014,South,CENS-R3,South Carolina,45,753
,Melanoma of the Skin,25010,Male,M,2014,2014,South,CENS-R3,Virginia,51,1075
,Melanoma of the Skin,25010,Male,M,2014,2014,South,CENS-R3,West Virginia,54,265
,Melanoma of the Skin,25010,Male,M,2014,2014,South,CENS-R3,Alabama,1,639
,Melanoma of the Skin,25010,Male,M,2014,2014,South,CENS-R3,Kentucky,21,760
,Melanoma of the Skin,25010,Male,M,2014,2014,South,CENS-R3,Mississippi,28,331
,Melanoma of the Skin,25010,Male,M,2014,2014,South,CENS-R3,Tennessee,47,851
,Melanoma of the Skin,25010,Male,M,2014,2014,South,CENS-R3,Arkansas,5,432
,Melanoma of the Skin,25010,Male,M,2014,2014,South,CENS-R3,Louisiana,22,564
,Melanoma of the Skin,25010,Male,M,2014,2014,South,CENS-R3,Oklahoma,40,604
,Melanoma of the Skin,25010,Male,M,2014,2014,South,CENS-R3,Texas,48,2134
,Melanoma of the Skin,25010,Male,M,2014,2014,West,CENS-R4,Arizona,4,1124
,Melanoma of the Skin,25010,Male,M,2014,2014,West,CENS-R4,Colorado,8,745
,Melanoma of the Skin,25010,Male,M,2014,2014,West,CENS-R4,Idaho,16,274
,Melanoma of the Skin,25010,Male,M,2014,2014,West,CENS-R4,Montana,30,186
,Melanoma of the Skin,25010,Male,M,2014,2014,West,CENS-R4,Nevada,32,307
,Melanoma of the Skin,25010,Male,M,2014,2014,West,CENS-R4,New Mexico,35,237
,Melanoma of the Skin,25010,Male,M,2014,2014,West,CENS-R4,Utah,49,652
,Melanoma of the Skin,25010,Male,M,2014,2014,West,CENS-R4,Wyoming,56,108
,Melanoma of the Skin,25010,Male,M,2014,2014,West,CENS-R4,Alaska,2,64
,Melanoma of the Skin,25010,Male,M,2014,2014,West,CENS-R4,California,6,5735
,Melanoma of the Skin,25010,Male,M,2014,2014,West,CENS-R4,Hawaii,15,207
,Melanoma of the Skin,25010,Male,M,2014,2014,West,CENS-R4,Oregon,41,765
,Melanoma of the Skin,25010,Male,M,2014,2014,West,CENS-R4,Washington,53,1172
,Melanoma of the Skin,25010,Male,M,2015,2015,Northeast,CENS-R1,Connecticut,9,537
,Melanoma of the Skin,25010,Male,M,2015,2015,Northeast,CENS-R1,Maine,23,253
,Melanoma of the Skin,25010,Male,M,2015,2015,Northeast,CENS-R1,Massachusetts,25,949
,Melanoma of the Skin,25010,Male,M,2015,2015,Northeast,CENS-R1,New Hampshire,33,291
,Melanoma of the Skin,25010,Male,M,2015,2015,Northeast,CENS-R1,Rhode Island,44,178
,Melanoma of the Skin,25010,Male,M,2015,2015,Northeast,CENS-R1,Vermont,50,158
,Melanoma of the Skin,25010,Male,M,2015,2015,Northeast,CENS-R1,New Jersey,34,1367
,Melanoma of the Skin,25010,Male,M,2015,2015,Northeast,CENS-R1,New York,36,2402
,Melanoma of the Skin,25010,Male,M,2015,2015,Northeast,CENS-R1,Pennsylvania,42,2330
,Melanoma of the Skin,25010,Male,M,2015,2015,Midwest,CENS-R2,Illinois,17,1609
,Melanoma of the Skin,25010,Male,M,2015,2015,Midwest,CENS-R2,Indiana,18,968
,Melanoma of the Skin,25010,Male,M,2015,2015,Midwest,CENS-R2,Michigan,26,1309
,Melanoma of the Skin,25010,Male,M,2015,2015,Midwest,CENS-R2,Ohio,39,1902
,Melanoma of the Skin,25010,Male,M,2015,2015,Midwest,CENS-R2,Wisconsin,55,982
,Melanoma of the Skin,25010,Male,M,2015,2015,Midwest,CENS-R2,Iowa,19,527
,Melanoma of the Skin,25010,Male,M,2015,2015,Midwest,CENS-R2,Kansas,20,495
,Melanoma of the Skin,25010,Male,M,2015,2015,Midwest,CENS-R2,Minnesota,27,1108
,Melanoma of the Skin,25010,Male,M,2015,2015,Midwest,CENS-R2,Missouri,29,825
,Melanoma of the Skin,25010,Male,M,2015,2015,Midwest,CENS-R2,Nebraska,31,273
,Melanoma of the Skin,25010,Male,M,2015,2015,Midwest,CENS-R2,North Dakota,38,116
,Melanoma of the Skin,25010,Male,M,2015,2015,Midwest,CENS-R2,South Dakota,46,133
,Melanoma of the Skin,25010,Male,M,2015,2015,South,CENS-R3,Delaware,10,217
,Melanoma of the Skin,25010,Male,M,2015,2015,South,CENS-R3,District of Columbia,11,50
,Melanoma of the Skin,25010,Male,M,2015,2015,South,CENS-R3,Florida,12,4590
,Melanoma of the Skin,25010,Male,M,2015,2015,South,CENS-R3,Georgia,13,1720
,Melanoma of the Skin,25010,Male,M,2015,2015,South,CENS-R3,Maryland,24,1033
,Melanoma of the Skin,25010,Male,M,2015,2015,South,CENS-R3,North Carolina,37,1859
,Melanoma of the Skin,25010,Male,M,2015,2015,South,CENS-R3,South Carolina,45,840
,Melanoma of the Skin,25010,Male,M,2015,2015,South,CENS-R3,Virginia,51,1026
,Melanoma of the Skin,25010,Male,M,2015,2015,South,CENS-R3,West Virginia,54,294
,Melanoma of the Skin,25010,Male,M,2015,2015,South,CENS-R3,Alabama,1,779
,Melanoma of the Skin,25010,Male,M,2015,2015,South,CENS-R3,Kentucky,21,810
,Melanoma of the Skin,25010,Male,M,2015,2015,South,CENS-R3,Mississippi,28,337
,Melanoma of the Skin,25010,Male,M,2015,2015,South,CENS-R3,Tennessee,47,970
,Melanoma of the Skin,25010,Male,M,2015,2015,South,CENS-R3,Arkansas,5,483
,Melanoma of the Skin,25010,Male,M,2015,2015,South,CENS-R3,Louisiana,22,607
,Melanoma of the Skin,25010,Male,M,2015,2015,South,CENS-R3,Oklahoma,40,600
,Melanoma of the Skin,25010,Male,M,2015,2015,South,CENS-R3,Texas,48,2162
,Melanoma of the Skin,25010,Male,M,2015,2015,West,CENS-R4,Arizona,4,1271
,Melanoma of the Skin,25010,Male,M,2015,2015,West,CENS-R4,Colorado,8,748
,Melanoma of the Skin,25010,Male,M,2015,2015,West,CENS-R4,Idaho,16,296
,Melanoma of the Skin,25010,Male,M,2015,2015,West,CENS-R4,Montana,30,188
,Melanoma of the Skin,25010,Male,M,2015,2015,West,CENS-R4,Nevada,32,249
,Melanoma of the Skin,25010,Male,M,2015,2015,West,CENS-R4,New Mexico,35,239
,Melanoma of the Skin,25010,Male,M,2015,2015,West,CENS-R4,Utah,49,595
,Melanoma of the Skin,25010,Male,M,2015,2015,West,CENS-R4,Wyoming,56,82
,Melanoma of the Skin,25010,Male,M,2015,2015,West,CENS-R4,Alaska,2,47
,Melanoma of the Skin,25010,Male,M,2015,2015,West,CENS-R4,California,6,5855
,Melanoma of the Skin,25010,Male,M,2015,2015,West,CENS-R4,Hawaii,15,264
,Melanoma of the Skin,25010,Male,M,2015,2015,West,CENS-R4,Oregon,41,744
,Melanoma of the Skin,25010,Male,M,2015,2015,West,CENS-R4,Washington,53,1193
,Melanoma of the Skin,25010,Male,M,2016,2016,Northeast,CENS-R1,Connecticut,9,546
,Melanoma of the Skin,25010,Male,M,2016,2016,Northeast,CENS-R1,Maine,23,271
,Melanoma of the Skin,25010,Male,M,2016,2016,Northeast,CENS-R1,Massachusetts,25,1150
,Melanoma of the Skin,25010,Male,M,2016,2016,Northeast,CENS-R1,New Hampshire,33,315
,Melanoma of the Skin,25010,Male,M,2016,2016,Northeast,CENS-R1,Rhode Island,44,172
,Melanoma of the Skin,25010,Male,M,2016,2016,Northeast,CENS-R1,Vermont,50,203
,Melanoma of the Skin,25010,Male,M,2016,2016,Northeast,CENS-R1,New Jersey,34,1308
,Melanoma of the Skin,25010,Male,M,2016,2016,Northeast,CENS-R1,New York,36,2440
,Melanoma of the Skin,25010,Male,M,2016,2016,Northeast,CENS-R1,Pennsylvania,42,2240
,Melanoma of the Skin,25010,Male,M,2016,2016,Midwest,CENS-R2,Illinois,17,1805
,Melanoma of the Skin,25010,Male,M,2016,2016,Midwest,CENS-R2,Indiana,18,1012
,Melanoma of the Skin,25010,Male,M,2016,2016,Midwest,CENS-R2,Michigan,26,1488
,Melanoma of the Skin,25010,Male,M,2016,2016,Midwest,CENS-R2,Ohio,39,2042
,Melanoma of the Skin,25010,Male,M,2016,2016,Midwest,CENS-R2,Wisconsin,55,1037
,Melanoma of the Skin,25010,Male,M,2016,2016,Midwest,CENS-R2,Iowa,19,585
,Melanoma of the Skin,25010,Male,M,2016,2016,Midwest,CENS-R2,Kansas,20,520
,Melanoma of the Skin,25010,Male,M,2016,2016,Midwest,CENS-R2,Minnesota,27,1103
,Melanoma of the Skin,25010,Male,M,2016,2016,Midwest,CENS-R2,Missouri,29,758
,Melanoma of the Skin,25010,Male,M,2016,2016,Midwest,CENS-R2,Nebraska,31,331
,Melanoma of the Skin,25010,Male,M,2016,2016,Midwest,CENS-R2,North Dakota,38,94
,Melanoma of the Skin,25010,Male,M,2016,2016,Midwest,CENS-R2,South Dakota,46,138
,Melanoma of the Skin,25010,Male,M,2016,2016,South,CENS-R3,Delaware,10,224
,Melanoma of the Skin,25010,Male,M,2016,2016,South,CENS-R3,District of Columbia,11,40
,Melanoma of the Skin,25010,Male,M,2016,2016,South,CENS-R3,Florida,12,4587
,Melanoma of the Skin,25010,Male,M,2016,2016,South,CENS-R3,Georgia,13,1685
,Melanoma of the Skin,25010,Male,M,2016,2016,South,CENS-R3,Maryland,24,957
,Melanoma of the Skin,25010,Male,M,2016,2016,South,CENS-R3,North Carolina,37,1844
,Melanoma of the Skin,25010,Male,M,2016,2016,South,CENS-R3,South Carolina,45,862
,Melanoma of the Skin,25010,Male,M,2016,2016,South,CENS-R3,Virginia,51,1153
,Melanoma of the Skin,25010,Male,M,2016,2016,South,CENS-R3,West Virginia,54,329
,Melanoma of the Skin,25010,Male,M,2016,2016,South,CENS-R3,Alabama,1,843
,Melanoma of the Skin,25010,Male,M,2016,2016,South,CENS-R3,Kentucky,21,847
,Melanoma of the Skin,25010,Male,M,2016,2016,South,CENS-R3,Mississippi,28,367
,Melanoma of the Skin,25010,Male,M,2016,2016,South,CENS-R3,Tennessee,47,933
,Melanoma of the Skin,25010,Male,M,2016,2016,South,CENS-R3,Arkansas,5,473
,Melanoma of the Skin,25010,Male,M,2016,2016,South,CENS-R3,Louisiana,22,506
,Melanoma of the Skin,25010,Male,M,2016,2016,South,CENS-R3,Oklahoma,40,634
,Melanoma of the Skin,25010,Male,M,2016,2016,South,CENS-R3,Texas,48,2273
,Melanoma of the Skin,25010,Male,M,2016,2016,West,CENS-R4,Arizona,4,1324
,Melanoma of the Skin,25010,Male,M,2016,2016,West,CENS-R4,Colorado,8,795
,Melanoma of the Skin,25010,Male,M,2016,2016,West,CENS-R4,Idaho,16,321
,Melanoma of the Skin,25010,Male,M,2016,2016,West,CENS-R4,Montana,30,204
,Melanoma of the Skin,25010,Male,M,2016,2016,West,CENS-R4,Nevada,32,383
,Melanoma of the Skin,25010,Male,M,2016,2016,West,CENS-R4,New Mexico,35,240
,Melanoma of the Skin,25010,Male,M,2016,2016,West,CENS-R4,Utah,49,638
,Melanoma of the Skin,25010,Male,M,2016,2016,West,CENS-R4,Wyoming,56,86
,Melanoma of the Skin,25010,Male,M,2016,2016,West,CENS-R4,Alaska,2,61
,Melanoma of the Skin,25010,Male,M,2016,2016,West,CENS-R4,California,6,5979
,Melanoma of the Skin,25010,Male,M,2016,2016,West,CENS-R4,Hawaii,15,281
,Melanoma of the Skin,25010,Male,M,2016,2016,West,CENS-R4,Oregon,41,733
,Melanoma of the Skin,25010,Male,M,2016,2016,West,CENS-R4,Washington,53,1204
,Melanoma of the Skin,25010,Male,M,2017,2017,Northeast,CENS-R1,Connecticut,9,493
,Melanoma of the Skin,25010,Male,M,2017,2017,Northeast,CENS-R1,Maine,23,233
,Melanoma of the Skin,25010,Male,M,2017,2017,Northeast,CENS-R1,Massachusetts,25,1217
,Melanoma of the Skin,25010,Male,M,2017,2017,Northeast,CENS-R1,New Hampshire,33,355
,Melanoma of the Skin,25010,Male,M,2017,2017,Northeast,CENS-R1,Rhode Island,44,167
,Melanoma of the Skin,25010,Male,M,2017,2017,Northeast,CENS-R1,Vermont,50,172
,Melanoma of the Skin,25010,Male,M,2017,2017,Northeast,CENS-R1,New Jersey,34,1471
,Melanoma of the Skin,25010,Male,M,2017,2017,Northeast,CENS-R1,New York,36,2495
,Melanoma of the Skin,25010,Male,M,2017,2017,Northeast,CENS-R1,Pennsylvania,42,2085
,Melanoma of the Skin,25010,Male,M,2017,2017,Midwest,CENS-R2,Illinois,17,1910
,Melanoma of the Skin,25010,Male,M,2017,2017,Midwest,CENS-R2,Indiana,18,1017
,Melanoma of the Skin,25010,Male,M,2017,2017,Midwest,CENS-R2,Michigan,26,1462
,Melanoma of the Skin,25010,Male,M,2017,2017,Midwest,CENS-R2,Ohio,39,2016
,Melanoma of the Skin,25010,Male,M,2017,2017,Midwest,CENS-R2,Wisconsin,55,995
,Melanoma of the Skin,25010,Male,M,2017,2017,Midwest,CENS-R2,Iowa,19,571
,Melanoma of the Skin,25010,Male,M,2017,2017,Midwest,CENS-R2,Kansas,20,556
,Melanoma of the Skin,25010,Male,M,2017,2017,Midwest,CENS-R2,Minnesota,27,1263
,Melanoma of the Skin,25010,Male,M,2017,2017,Midwest,CENS-R2,Missouri,29,839
,Melanoma of the Skin,25010,Male,M,2017,2017,Midwest,CENS-R2,Nebraska,31,332
,Melanoma of the Skin,25010,Male,M,2017,2017,Midwest,CENS-R2,North Dakota,38,107
,Melanoma of the Skin,25010,Male,M,2017,2017,Midwest,CENS-R2,South Dakota,46,168
,Melanoma of the Skin,25010,Male,M,2017,2017,South,CENS-R3,Delaware,10,204
,Melanoma of the Skin,25010,Male,M,2017,2017,South,CENS-R3,District of Columbia,11,47
,Melanoma of the Skin,25010,Male,M,2017,2017,South,CENS-R3,Florida,12,4802
,Melanoma of the Skin,25010,Male,M,2017,2017,South,CENS-R3,Georgia,13,1813
,Melanoma of the Skin,25010,Male,M,2017,2017,South,CENS-R3,Maryland,24,1041
,Melanoma of the Skin,25010,Male,M,2017,2017,South,CENS-R3,North Carolina,37,1837
,Melanoma of the Skin,25010,Male,M,2017,2017,South,CENS-R3,South Carolina,45,915
,Melanoma of the Skin,25010,Male,M,2017,2017,South,CENS-R3,Virginia,51,1237
,Melanoma of the Skin,25010,Male,M,2017,2017,South,CENS-R3,West Virginia,54,332
,Melanoma of the Skin,25010,Male,M,2017,2017,South,CENS-R3,Alabama,1,757
,Melanoma of the Skin,25010,Male,M,2017,2017,South,CENS-R3,Kentucky,21,808
,Melanoma of the Skin,25010,Male,M,2017,2017,South,CENS-R3,Mississippi,28,427
,Melanoma of the Skin,25010,Male,M,2017,2017,South,CENS-R3,Tennessee,47,966
,Melanoma of the Skin,25010,Male,M,2017,2017,South,CENS-R3,Arkansas,5,482
,Melanoma of the Skin,25010,Male,M,2017,2017,South,CENS-R3,Louisiana,22,582
,Melanoma of the Skin,25010,Male,M,2017,2017,South,CENS-R3,Oklahoma,40,591
,Melanoma of the Skin,25010,Male,M,2017,2017,South,CENS-R3,Texas,48,2427
,Melanoma of the Skin,25010,Male,M,2017,2017,West,CENS-R4,Arizona,4,1716
,Melanoma of the Skin,25010,Male,M,2017,2017,West,CENS-R4,Colorado,8,773
,Melanoma of the Skin,25010,Male,M,2017,2017,West,CENS-R4,Idaho,16,338
,Melanoma of the Skin,25010,Male,M,2017,2017,West,CENS-R4,Montana,30,217
,Melanoma of the Skin,25010,Male,M,2017,2017,West,CENS-R4,Nevada,32,479
,Melanoma of the Skin,25010,Male,M,2017,2017,West,CENS-R4,New Mexico,35,280
,Melanoma of the Skin,25010,Male,M,2017,2017,West,CENS-R4,Utah,49,618
,Melanoma of the Skin,25010,Male,M,2017,2017,West,CENS-R4,Wyoming,56,89
,Melanoma of the Skin,25010,Male,M,2017,2017,West,CENS-R4,Alaska,2,47
,Melanoma of the Skin,25010,Male,M,2017,2017,West,CENS-R4,California,6,5976
,Melanoma of the Skin,25010,Male,M,2017,2017,West,CENS-R4,Hawaii,15,251
,Melanoma of the Skin,25010,Male,M,2017,2017,West,CENS-R4,Oregon,41,771
,Melanoma of the Skin,25010,Male,M,2017,2017,West,CENS-R4,Washington,53,1247
,Melanoma of the Skin,25010,Male,M,2018,2018,Northeast,CENS-R1,Connecticut,9,505
,Melanoma of the Skin,25010,Male,M,2018,2018,Northeast,CENS-R1,Maine,23,276
,Melanoma of the Skin,25010,Male,M,2018,2018,Northeast,CENS-R1,Massachusetts,25,792
,Melanoma of the Skin,25010,Male,M,2018,2018,Northeast,CENS-R1,New Hampshire,33,293
,Melanoma of the Skin,25010,Male,M,2018,2018,Northeast,CENS-R1,Rhode Island,44,171
,Melanoma of the Skin,25010,Male,M,2018,2018,Northeast,CENS-R1,Vermont,50,173
,Melanoma of the Skin,25010,Male,M,2018,2018,Northeast,CENS-R1,New Jersey,34,1320
,Melanoma of the Skin,25010,Male,M,2018,2018,Northeast,CENS-R1,New York,36,2463
,Melanoma of the Skin,25010,Male,M,2018,2018,Northeast,CENS-R1,Pennsylvania,42,2058
,Melanoma of the Skin,25010,Male,M,2018,2018,Midwest,CENS-R2,Illinois,17,1838
,Melanoma of the Skin,25010,Male,M,2018,2018,Midwest,CENS-R2,Indiana,18,885
,Melanoma of the Skin,25010,Male,M,2018,2018,Midwest,CENS-R2,Michigan,26,1420
,Melanoma of the Skin,25010,Male,M,2018,2018,Midwest,CENS-R2,Ohio,39,1968
,Melanoma of the Skin,25010,Male,M,2018,2018,Midwest,CENS-R2,Wisconsin,55,902
,Melanoma of the Skin,25010,Male,M,2018,2018,Midwest,CENS-R2,Iowa,19,602
,Melanoma of the Skin,25010,Male,M,2018,2018,Midwest,CENS-R2,Kansas,20,503
,Melanoma of the Skin,25010,Male,M,2018,2018,Midwest,CENS-R2,Minnesota,27,1415
,Melanoma of the Skin,25010,Male,M,2018,2018,Midwest,CENS-R2,Missouri,29,762
,Melanoma of the Skin,25010,Male,M,2018,2018,Midwest,CENS-R2,Nebraska,31,344
,Melanoma of the Skin,25010,Male,M,2018,2018,Midwest,CENS-R2,North Dakota,38,100
,Melanoma of the Skin,25010,Male,M,2018,2018,Midwest,CENS-R2,South Dakota,46,174
,Melanoma of the Skin,25010,Male,M,2018,2018,South,CENS-R3,Delaware,10,229
,Melanoma of the Skin,25010,Male,M,2018,2018,South,CENS-R3,District of Columbia,11,40
,Melanoma of the Skin,25010,Male,M,2018,2018,South,CENS-R3,Florida,12,4760
,Melanoma of the Skin,25010,Male,M,2018,2018,South,CENS-R3,Georgia,13,1702
,Melanoma of the Skin,25010,Male,M,2018,2018,South,CENS-R3,Maryland,24,1000
,Melanoma of the Skin,25010,Male,M,2018,2018,South,CENS-R3,North Carolina,37,1832
,Melanoma of the Skin,25010,Male,M,2018,2018,South,CENS-R3,South Carolina,45,871
,Melanoma of the Skin,25010,Male,M,2018,2018,South,CENS-R3,Virginia,51,1279
,Melanoma of the Skin,25010,Male,M,2018,2018,South,CENS-R3,West Virginia,54,327
,Melanoma of the Skin,25010,Male,M,2018,2018,South,CENS-R3,Alabama,1,767
,Melanoma of the Skin,25010,Male,M,2018,2018,South,CENS-R3,Kentucky,21,847
,Melanoma of the Skin,25010,Male,M,2018,2018,South,CENS-R3,Mississippi,28,380
,Melanoma of the Skin,25010,Male,M,2018,2018,South,CENS-R3,Tennessee,47,989
,Melanoma of the Skin,25010,Male,M,2018,2018,South,CENS-R3,Arkansas,5,527
,Melanoma of the Skin,25010,Male,M,2018,2018,South,CENS-R3,Louisiana,22,636
,Melanoma of the Skin,25010,Male,M,2018,2018,South,CENS-R3,Oklahoma,40,545
,Melanoma of the Skin,25010,Male,M,2018,2018,South,CENS-R3,Texas,48,2483
,Melanoma of the Skin,25010,Male,M,2018,2018,West,CENS-R4,Arizona,4,1736
,Melanoma of the Skin,25010,Male,M,2018,2018,West,CENS-R4,Colorado,8,777
,Melanoma of the Skin,25010,Male,M,2018,2018,West,CENS-R4,Idaho,16,366
,Melanoma of the Skin,25010,Male,M,2018,2018,West,CENS-R4,Montana,30,238
,Melanoma of the Skin,25010,Male,M,2018,2018,West,CENS-R4,New Mexico,35,243
,Melanoma of the Skin,25010,Male,M,2018,2018,West,CENS-R4,Utah,49,670
,Melanoma of the Skin,25010,Male,M,2018,2018,West,CENS-R4,Wyoming,56,114
,Melanoma of the Skin,25010,Male,M,2018,2018,West,CENS-R4,Alaska,2,69
,Melanoma of the Skin,25010,Male,M,2018,2018,West,CENS-R4,California,6,6007
,Melanoma of the Skin,25010,Male,M,2018,2018,West,CENS-R4,Hawaii,15,318
,Melanoma of the Skin,25010,Male,M,2018,2018,West,CENS-R4,Oregon,41,682
,Melanoma of the Skin,25010,Male,M,2018,2018,West,CENS-R4,Washington,53,1255
,Melanoma of the Skin,25010,Male,M,2019,2019,Northeast,CENS-R1,Connecticut,9,525
,Melanoma of the Skin,25010,Male,M,2019,2019,Northeast,CENS-R1,Maine,23,263
,Melanoma of the Skin,25010,Male,M,2019,2019,Northeast,CENS-R1,Massachusetts,25,741
,Melanoma of the Skin,25010,Male,M,2019,2019,Northeast,CENS-R1,New Hampshire,33,370
,Melanoma of the Skin,25010,Male,M,2019,2019,Northeast,CENS-R1,Rhode Island,44,154
,Melanoma of the Skin,25010,Male,M,2019,2019,Northeast,CENS-R1,Vermont,50,141
,Melanoma of the Skin,25010,Male,M,2019,2019,Northeast,CENS-R1,New Jersey,34,1412
,Melanoma of the Skin,25010,Male,M,2019,2019,Northeast,CENS-R1,New York,36,2555
,Melanoma of the Skin,25010,Male,M,2019,2019,Northeast,CENS-R1,Pennsylvania,42,1952
,Melanoma of the Skin,25010,Male,M,2019,2019,Midwest,CENS-R2,Illinois,17,2073
,Melanoma of the Skin,25010,Male,M,2019,2019,Midwest,CENS-R2,Indiana,18,799
,Melanoma of the Skin,25010,Male,M,2019,2019,Midwest,CENS-R2,Michigan,26,1357
,Melanoma of the Skin,25010,Male,M,2019,2019,Midwest,CENS-R2,Ohio,39,2208
,Melanoma of the Skin,25010,Male,M,2019,2019,Midwest,CENS-R2,Wisconsin,55,944
,Melanoma of the Skin,25010,Male,M,2019,2019,Midwest,CENS-R2,Iowa,19,650
,Melanoma of the Skin,25010,Male,M,2019,2019,Midwest,CENS-R2,Kansas,20,557
,Melanoma of the Skin,25010,Male,M,2019,2019,Midwest,CENS-R2,Minnesota,27,1283
,Melanoma of the Skin,25010,Male,M,2019,2019,Midwest,CENS-R2,Missouri,29,769
,Melanoma of the Skin,25010,Male,M,2019,2019,Midwest,CENS-R2,Nebraska,31,367
,Melanoma of the Skin,25010,Male,M,2019,2019,Midwest,CENS-R2,North Dakota,38,98
,Melanoma of the Skin,25010,Male,M,2019,2019,Midwest,CENS-R2,South Dakota,46,137
,Melanoma of the Skin,25010,Male,M,2019,2019,South,CENS-R3,Delaware,10,218
,Melanoma of the Skin,25010,Male,M,2019,2019,South,CENS-R3,District of Columbia,11,35
,Melanoma of the Skin,25010,Male,M,2019,2019,South,CENS-R3,Florida,12,4711
,Melanoma of the Skin,25010,Male,M,2019,2019,South,CENS-R3,Georgia,13,1709
,Melanoma of the Skin,25010,Male,M,2019,2019,South,CENS-R3,Maryland,24,1167
,Melanoma of the Skin,25010,Male,M,2019,2019,South,CENS-R3,North Carolina,37,2067
,Melanoma of the Skin,25010,Male,M,2019,2019,South,CENS-R3,South Carolina,45,794
,Melanoma of the Skin,25010,Male,M,2019,2019,South,CENS-R3,Virginia,51,1331
,Melanoma of the Skin,25010,Male,M,2019,2019,South,CENS-R3,West Virginia,54,280
,Melanoma of the Skin,25010,Male,M,2019,2019,South,CENS-R3,Alabama,1,683
,Melanoma of the Skin,25010,Male,M,2019,2019,South,CENS-R3,Kentucky,21,837
,Melanoma of the Skin,25010,Male,M,2019,2019,South,CENS-R3,Mississippi,28,387
,Melanoma of the Skin,25010,Male,M,2019,2019,South,CENS-R3,Tennessee,47,1096
,Melanoma of the Skin,25010,Male,M,2019,2019,South,CENS-R3,Arkansas,5,601
,Melanoma of the Skin,25010,Male,M,2019,2019,South,CENS-R3,Louisiana,22,606
,Melanoma of the Skin,25010,Male,M,2019,2019,South,CENS-R3,Oklahoma,40,566
,Melanoma of the Skin,25010,Male,M,2019,2019,South,CENS-R3,Texas,48,2819
,Melanoma of the Skin,25010,Male,M,2019,2019,West,CENS-R4,Arizona,4,1558
,Melanoma of the Skin,25010,Male,M,2019,2019,West,CENS-R4,Colorado,8,815
,Melanoma of the Skin,25010,Male,M,2019,2019,West,CENS-R4,Idaho,16,352
,Melanoma of the Skin,25010,Male,M,2019,2019,West,CENS-R4,Montana,30,245
,Melanoma of the Skin,25010,Male,M,2019,2019,West,CENS-R4,New Mexico,35,262
,Melanoma of the Skin,25010,Male,M,2019,2019,West,CENS-R4,Utah,49,700
,Melanoma of the Skin,25010,Male,M,2019,2019,West,CENS-R4,Wyoming,56,103
,Melanoma of the Skin,25010,Male,M,2019,2019,West,CENS-R4,Alaska,2,57
,Melanoma of the Skin,25010,Male,M,2019,2019,West,CENS-R4,California,6,6149
,Melanoma of the Skin,25010,Male,M,2019,2019,West,CENS-R4,Hawaii,15,303
,Melanoma of the Skin,25010,Male,M,2019,2019,West,CENS-R4,Oregon,41,751
,Melanoma of the Skin,25010,Male,M,2019,2019,West,CENS-R4,Washington,53,1444
